feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
KLHL13 (90293),1.905162307845501,1.7133035936276453,0.0,8.217638,0.9898132427843803
CYP26B1 (56603),1.3610807237275042,1.324342162718725,0.0,6.4904757,0.9847198641765704
ICA1 (3382),3.166726400319185,2.0995349170942323,0.0,8.332855,0.9813242784380306
DBNDD1 (79007),3.274985874244482,1.6280820949682073,0.0,6.903834,0.9966044142614601
ALS2 (57679),4.254432614855689,0.7197388779687901,1.504473,7.593436,1.0
CASP10 (843),1.8107854945356534,1.2949615560525352,0.0,6.0083613,0.9949066213921901
CFLAR (8837),5.008187914572156,1.2585790702290218,0.017387478,9.026637,1.0
TFPI (7035),3.3876342424159596,2.6559951603262135,0.0,8.934552,0.9830220713073005
NDUFAF7 (55471),3.931368771646859,0.5039459208005641,2.2017217,5.3318734,1.0
RBM5 (10181),6.24420726196944,0.7838750513325512,0.8725081,8.461299,1.0
MTMR7 (9108),1.0765626246519524,1.008887598122736,0.066508785,5.862808,1.0
SLC7A2 (6542),1.7804951984006792,1.6798025684952484,0.0,7.518299,0.9932088285229203
ARF5 (381),7.209989767572156,0.6234113124007374,5.2255716,8.945991,1.0
SARM1 (23098),2.673361129444822,1.2854686970618978,0.030803598,6.794234,1.0
POLDIP2 (26073),5.704158253904923,0.5638274397012769,3.5193155,8.737521,1.0
PLXND1 (23129),4.389617386078099,1.7672342728474504,0.0,8.4843235,0.99830220713073
AK2 (204),7.749769815874363,0.5410751539733448,5.818858,9.762222,1.0
CD38 (952),0.8905343003242785,1.729344566666041,0.0,9.493753,0.967741935483871
FKBP4 (2288),6.415790054668931,0.8333770970998513,1.3183689,9.826036,1.0
KDM1A (23028),6.03824920466893,0.7502971238630686,3.1529994,8.855152,1.0
RBM6 (10180),5.282225403904923,0.7601041275846996,2.646181,7.873401,1.0
CAMKK1 (84254),2.030394314835314,0.9899347352316786,0.007362012,5.5452547,1.0
RECQL (5965),5.135946152631579,0.8617763403946472,1.9442325,8.6625185,1.0
VPS50 (55610),4.160726075551783,0.6762522321544333,1.4170991,6.9997635,1.0
HSPB6 (126393),0.7528125580865874,1.2038597282132726,0.0,7.67374,0.9881154499151104
ARHGAP33 (115703),3.2602820833786077,1.2984302222737656,0.4532057,7.550693,1.0
NDUFAB1 (4706),7.281957348217317,0.5726375990858663,5.377068,9.097832,1.0
PDK4 (5166),1.1394792555297113,1.457136865812615,0.0,8.314837,0.9388794567062818
SLC22A16 (85413),0.24671604217062815,0.8069720438014848,0.0,5.778524,0.5059422750424448
ZMYND10 (51364),0.853682256164686,0.6810920918676819,0.0,4.1767697,0.9949066213921901
ABCB5 (340273),0.2734423932631579,1.012243560630706,0.0,7.912578,0.5789473684210527
ARX (170302),0.23322736436417654,0.6170085265962266,0.0,5.4527435,0.7606112054329371
SLC25A13 (10165),4.725543656842106,0.9408650512407398,0.06452144,7.37362195,1.0
ST7 (7982),3.975867472954159,0.9341410335098161,0.13206218,7.87681765,1.0
CDC27 (996),5.76351099533107,0.6548948890330353,3.2287602,7.268565,1.0
SLC4A1 (6521),0.05352093363921902,0.31266111229391275,0.0,6.20182,0.5942275042444821
CALCR (799),0.1289094378327674,0.3725971537794138,0.0,4.620082,0.6689303904923599
HCCS (3052),4.920546439219016,0.6491217723611957,2.6967995,6.703419,1.0
DVL2 (1856),4.985652543972835,0.7299598894661878,2.2230487,7.3607683,1.0
PRSS22 (64063),2.189239357691002,2.4322334243690578,0.0,9.273644,0.9269949066213922
UPF1 (5976),4.89399963565365,0.6015380503870075,2.5035548,6.7662373,1.0
SKAP2 (8935),4.2598717406927,1.4034783200650613,0.0,7.530336,0.9966044142614601
SLC25A5 (292),9.089159806451613,0.6562752045193239,4.2093053,10.932702,1.0
MCUB (55013),3.747347199235993,1.1780034426520491,0.0,7.684433,0.9966044142614601
HOXA11 (3207),1.2323093545611206,1.2209193678252255,0.0,5.04009,0.9269949066213922
POLR2J (5439),6.395212524363328,0.5914443610795985,4.137979,8.318186,1.0
DHX33 (56919),3.940033429626485,0.6821943870389673,1.3284115,5.6533723,1.0
MEOX1 (4222),0.2778009796052632,0.8445374042803286,0.0,7.0709906,0.629881154499151
THSD7A (221981),0.6588924389804754,1.0690470819601696,0.0,5.9846053,0.9371816638370118
LIG3 (3980),4.555809896604414,0.833549219722802,1.5411927,6.272581,1.0
RPAP3 (79657),4.906955069779287,0.6133748672811097,1.9746321,7.2369423,1.0
ACSM3 (6296),2.1547320003089983,1.295315708073952,0.012331244,8.137504,1.0
REXO5 (81691),3.022978049500849,0.8953346583772777,0.120305486,5.680583,1.0
CIAPIN1 (57019),5.717990246689304,0.5719755061832525,3.5354433,7.428402,1.0
SPPL2B (56928),4.906204968081494,0.9602136507882006,2.1012197,7.877217,1.0
ATOSB (80256),3.048928889609508,1.0748811875450737,0.3288778,6.613094,1.0
COPZ2 (51226),2.445657424046689,1.8778856545737137,0.0,7.482671,0.9813242784380306
PRKAR2B (5577),2.3014515645925298,1.6960180920638384,0.0,7.385647,0.9949066213921901
MSL3 (10943),4.215684224363328,0.7306981697919782,1.9809831,7.863864,1.0
CREBBP (1387),4.253501341256366,0.7471826634474014,0.7433521,6.0456834,1.0
TSPOAP1 (9256),1.3346368912258066,1.6078993554959506,0.0,8.65513,0.967741935483871
MPO (4353),0.49831777658149407,1.5413429319022294,0.0,13.313053,0.7130730050933786
PON1 (5444),0.29038358424618,0.6936910152192302,0.0,5.508692,0.6451612903225806
